Series_reference	Period	Data_value	Suppressed	STATUS	UNITS	Magnitude	Subject	Group	Series_title_1	Series_title_2	Series_title_3	Series_title_4	Series_title_5
BDCQ.SEA1ST	2021.06	70287		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Other Services	Trend		
BDCQ.SEA1ST	2021.09	71448		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Other Services	Trend		
BDCQ.SEA1ST	2021.12	72051		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Other Services	Trend		
BDCQ.SEA1ST	2022.03	72217		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Other Services	Trend		
BDCQ.SEA1ST	2022.06	72588		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Other Services	Trend		
BDCQ.SEA1ST	2022.09	72951		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Other Services	Trend		
BDCQ.SEA1ST	2022.12	73153		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Other Services	Trend		
BDCQ.SEA1ST	2023.03	73702		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Other Services	Trend		
BDCQ.SEA1ST	2023.06	74550		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Other Services	Trend		
BDCQ.SEA1ST	2023.09	75446		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Other Services	Trend		
BDCQ.SEA1ST	2023.12	76488		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Other Services	Trend		
BDCQ.SEA1ST	2024.03	77038		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Other Services	Trend		
BDCQ.SEA1ST	2024.06	76823		R	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Other Services	Trend		
BDCQ.SEA1ST	2024.09	76603		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Other Services	Trend		
BDCQ.SEA1ZA	2011.06	1726871		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2011.09	1725113		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2011.12	1755026		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2012.03	1728915		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2012.06	1757324		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2012.09	1737706		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2012.12	1769160		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2013.03	1757291		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2013.06	1788351		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2013.09	1773039		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2013.12	1814941		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2014.03	1803851		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2014.06	1828241		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2014.09	1823083		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2014.12	1862582		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2015.03	1851554		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2015.06	1880971		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2015.09	1863876		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2015.12	1905592		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2016.03	1897010		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2016.06	1931773		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2016.09	1920224		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2016.12	1965033		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2017.03	1956941		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2017.06	1999513		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2017.09	1985424		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2017.12	2030467		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2018.03	2027337		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2018.06	2046513		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2018.09	2020060		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2018.12	2074641		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2019.03	2075120		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2019.06	2094109		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2019.09	2076155		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2019.12	2134716		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2020.03	2124851		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2020.06	2110551		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
BDCQ.SEA1ZA	2020.09	2100514		F	Number	0	Business Data Collection - BDC	Industry by employment variable	Filled jobs	Total Industry	Actual		
